marital_status,age,gender,Race,Income,education_level
Not_Married,28,Male,White,38100,Some_College
Married,59,Female,White,33020,Some_College
Married,59,Female,White,25000,High_School
Not_Married,26,Female,Asian,1500,Bachelor
Married,65,Female,White,48000,High_School
Married,79,Male,White,51900,Above_Bachelor
Married,77,Female,Other,9900,Bachelor
Not_Married,57,Male,White,19000,High_School
Not_Married,68,Female,Other,22000,Some_College
Not_Married,41,Female,White,33000,High_School
Married,80,Female,White,21400,Some_College
Not_Married,33,Male,Other,12000,Some_College
Not_Married,39,Male,White,100000,Above_Bachelor
Married,67,Female,White,44600,Below_High_School
Married,57,Female,White,12800,Some_College
Married,80,Female,White,33200,Bachelor
Married,75,Male,White,39300,High_School
Married,50,Female,White,50000,High_School
Married,32,Male,White,34300,Some_College
Married,51,Female,White,72500,Some_College
Married,45,Female,Asian,47000,High_School
Married,48,Female,Other,8900,High_School
Not_Married,31,Female,Other,2600,Some_College
Not_Married,27,Female,White,50000,Bachelor
Married,47,Male,White,0,High_School
Not_Married,24,Male,White,5500,Below_High_School
Married,48,Male,White,50100,Some_College
Married,74,Male,Asian,12500,Above_Bachelor
Married,34,Female,Other,79050,Bachelor
Married,61,Female,White,20000,High_School
Married,70,Male,Other,6000,Below_High_School
Married,68,Male,White,60400,Above_Bachelor
Married,70,Male,White,21600,High_School
Not_Married,23,Female,White,5000,Bachelor
Married,65,Female,Other,2000,Some_College
Married,61,Female,White,0,Bachelor
Married,71,Male,White,236800,Above_Bachelor
Married,81,Male,White,25500,Bachelor
Married,55,Male,White,84000,High_School
Married,73,Male,White,91000,High_School
Married,48,Female,White,73000,High_School
Not_Married,27,Male,White,32000,Some_College
Married,26,Female,Other,85090,High_School
Married,72,Female,Other,9400,Bachelor
Married,41,Male,White,60000,High_School
Married,51,Female,White,42000,Bachelor
Married,43,Female,Black,44000,Some_College
Married,37,Female,Other,0,Bachelor
Not_Married,68,Male,White,56000,Above_Bachelor
Married,66,Female,White,535000,Bachelor
Not_Married,20,Female,White,2000,High_School
Married,67,Male,Black,34000,Bachelor
Married,67,Male,White,23100,High_School
Married,38,Female,Other,85000,Above_Bachelor
Married,55,Female,Other,22400,Some_College
Married,51,Male,Asian,154000,Bachelor
Not_Married,18,Male,Black,6300,High_School
Married,73,Female,White,24000,High_School
Not_Married,18,Male,White,6000,Some_College
Married,29,Female,Other,20000,Above_Bachelor
Married,27,Female,Asian,55000,High_School
Married,65,Male,White,480000,Bachelor
Married,49,Male,White,80000,Above_Bachelor
Married,23,Female,White,6500,High_School
Married,48,Female,Asian,130000,Bachelor
Married,76,Female,White,48000,Above_Bachelor
Married,83,Female,White,30630,Some_College
Married,73,Female,White,2000,High_School
Married,27,Male,White,110000,Bachelor
Married,52,Male,White,250000,Above_Bachelor
Married,94,Female,White,25100,Some_College
Married,52,Male,White,52500,Some_College
Not_Married,30,Female,White,38000,Bachelor
Not_Married,24,Female,White,30000,Some_College
Married,47,Male,White,160000,Above_Bachelor
Not_Married,30,Male,White,18000,High_School
Not_Married,32,Male,Other,0,High_School
Married,47,Female,White,200000,Above_Bachelor
Not_Married,18,Male,White,5000,High_School
Married,65,Female,Other,35100,Some_College
Married,39,Female,White,45000,High_School
Not_Married,21,Female,White,450,High_School
Married,83,Female,Black,0,High_School
Married,43,Female,White,131000,Bachelor
Not_Married,17,Male,Other,0,Below_High_School
Not_Married,29,Female,Black,29000,High_School
Married,83,Male,Asian,14000,High_School
Married,64,Male,White,17500,Bachelor
Married,80,Female,White,332300,High_School
Married,51,Female,Other,0,Below_High_School
Not_Married,18,Male,White,6000,High_School
Not_Married,24,Male,White,4100,Some_College
Married,83,Female,White,12000,High_School
Married,38,Female,White,25000,Some_College
Married,85,Female,White,25200,Some_College
Married,59,Female,Other,25000,High_School
Not_Married,81,Female,Black,10700,Some_College
Not_Married,61,Female,White,190000,Bachelor
Not_Married,34,Male,White,30000,Below_High_School
Married,69,Male,White,62000,Bachelor
Married,29,Female,White,45000,Bachelor
Married,54,Male,White,80000,Some_College
Married,49,Male,Black,80000,Some_College
Married,45,Male,White,22000,High_School
Married,75,Male,Other,50100,Some_College
Married,28,Female,White,15000,High_School
Married,80,Female,White,49900,Above_Bachelor
Married,72,Male,White,34400,Some_College
Married,43,Female,White,14100,High_School
Not_Married,23,Female,White,0,Bachelor
Not_Married,18,Male,White,10000,Below_High_School
Married,23,Male,White,41700,Bachelor
Married,50,Male,Asian,383140,Bachelor
Not_Married,47,Male,Black,136000,Bachelor
Married,85,Female,Black,5500,Some_College
Married,62,Male,Black,52000,Some_College
Not_Married,22,Male,White,33000,High_School
Married,52,Male,White,114000,Bachelor
Married,60,Male,Other,17300,High_School
Married,74,Female,White,37600,Some_College
Married,68,Male,Other,20000,Bachelor
Married,75,Male,Black,33000,Bachelor
Married,73,Female,White,30700,High_School
Not_Married,24,Male,White,45000,High_School
Married,41,Female,White,92000,Some_College
Married,33,Male,White,0,High_School
Married,76,Male,White,77600,High_School
Not_Married,35,Female,White,45900,Bachelor
Not_Married,67,Male,White,7200,High_School
Married,66,Male,White,31140,High_School
Married,40,Male,Black,60000,High_School
Not_Married,47,Female,White,9000,High_School
Married,55,Male,White,158000,Bachelor
Not_Married,17,Male,Asian,0,High_School
Married,56,Male,White,74000,High_School
Married,70,Female,White,18300,Some_College
Not_Married,17,Male,White,100,Below_High_School
Not_Married,33,Male,Other,10000,Below_High_School
Not_Married,18,Female,Other,0,Some_College
Not_Married,24,Female,Other,16200,Some_College
Married,33,Male,White,30000,Above_Bachelor
Married,50,Female,White,68000,Bachelor
Married,37,Male,Other,80000,Some_College
Married,77,Male,White,54000,High_School
Not_Married,25,Male,Other,0,High_School
Married,38,Male,Other,130000,Bachelor
Married,60,Male,Asian,148000,High_School
Not_Married,64,Male,White,28500,Some_College
Married,35,Female,White,20000,Some_College
Married,58,Male,White,30000,Some_College
Married,44,Female,White,50000,Some_College
Not_Married,24,Male,White,20000,Some_College
Not_Married,56,Male,Asian,115000,Some_College
Married,72,Female,White,12000,High_School
Not_Married,24,Male,Black,27000,High_School
Married,39,Male,White,150000,Bachelor
Married,49,Female,Black,40000,Below_High_School
Married,52,Male,White,166000,Bachelor
Married,64,Female,Other,13200,High_School
Married,51,Male,White,25500,High_School
Married,64,Female,White,9000,Some_College
Not_Married,17,Male,Other,0,Below_High_School
Married,31,Male,White,45000,High_School
Married,87,Male,White,98000,Above_Bachelor
Married,45,Male,White,204000,Bachelor
Not_Married,54,Female,Black,1300,Some_College
Not_Married,27,Female,Other,0,Some_College
Not_Married,56,Male,White,122000,Bachelor
Married,44,Male,Asian,25000,High_School
Married,56,Male,Black,2800,High_School
Married,66,Female,Black,4300,High_School
Married,69,Male,White,43500,High_School
Not_Married,47,Male,Black,22000,High_School
Married,45,Male,Asian,65550,High_School
Married,63,Female,White,17400,High_School
Married,64,Female,White,52100,Bachelor
Married,30,Female,White,98000,Some_College
Not_Married,53,Male,Other,25000,Below_High_School
Married,45,Female,Other,6000,Some_College
Not_Married,65,Male,Black,6000,High_School
Married,52,Female,White,166000,Bachelor
Married,35,Female,Other,40000,High_School
Married,41,Male,White,125000,Bachelor
Married,46,Female,White,90000,Above_Bachelor
Married,52,Male,White,70000,Some_College
Married,63,Female,White,40000,High_School
Not_Married,23,Male,Black,30200,High_School
Married,72,Male,White,12900,Some_College
Married,33,Female,Other,23400,Some_College
Married,57,Male,White,85500,Some_College
Not_Married,20,Male,White,1000,High_School
Married,87,Female,White,23000,Some_College
Married,38,Male,White,36000,Above_Bachelor
Not_Married,29,Female,Black,34000,High_School
Married,45,Male,Other,52000,High_School
Married,75,Male,White,33210,Some_College
Married,42,Female,White,51000,Some_College
Not_Married,78,Male,White,32500,High_School
Not_Married,17,Female,Other,0,Below_High_School
Married,65,Female,White,94010,High_School
Married,54,Female,White,0,Some_College
Married,63,Male,White,76000,High_School
Not_Married,68,Male,White,55500,Bachelor
Not_Married,43,Female,Black,35000,Some_College
Married,57,Male,White,48000,Above_Bachelor
Married,51,Male,Black,25000,High_School
Not_Married,19,Male,White,14100,High_School
Married,75,Male,White,45000,Above_Bachelor
Married,63,Male,White,90000,High_School
Not_Married,41,Male,Other,90000,Some_College
Married,70,Male,Black,16000,Below_High_School
Not_Married,21,Male,Other,2000,Some_College
Not_Married,28,Female,White,38000,Bachelor
Married,54,Female,White,60000,Some_College
Married,51,Male,Other,36400,High_School
Married,68,Female,White,27500,Above_Bachelor
Married,36,Female,Other,76000,Above_Bachelor
Married,94,Male,White,28500,Below_High_School
Married,61,Male,Black,14000,Bachelor
Married,50,Male,White,155000,Above_Bachelor
Not_Married,18,Male,White,1200,High_School
Married,65,Female,White,37000,Some_College
Married,55,Male,White,48000,Bachelor
Married,58,Female,White,7500,Bachelor
Not_Married,31,Male,White,43000,High_School
Married,27,Male,White,84000,Bachelor
Married,80,Female,White,9050,High_School
Not_Married,33,Male,Asian,35000,High_School
Married,75,Female,Other,45100,Below_High_School
Married,73,Female,White,8400,High_School
Not_Married,66,Female,Black,3400,High_School
Married,62,Male,White,33500,Some_College
Married,27,Female,White,50000,Above_Bachelor
Married,63,Female,White,25900,High_School
Not_Married,17,Male,White,0,Below_High_School
Not_Married,65,Male,White,23000,High_School
Not_Married,27,Male,Asian,15700,Above_Bachelor
Married,30,Female,White,84000,Above_Bachelor
Married,89,Female,White,16000,High_School
Not_Married,20,Female,Black,800,High_School
Married,65,Male,White,141000,High_School
Married,64,Female,White,36000,Bachelor
Married,50,Male,White,208300,Some_College
Married,75,Male,White,9600,Some_College
Married,84,Male,White,52800,High_School
Married,31,Male,White,150000,Below_High_School
Married,60,Female,Other,1300,Some_College
Not_Married,45,Male,Other,20000,High_School
Married,68,Male,White,338400,High_School
Married,51,Female,White,109000,Above_Bachelor
Not_Married,22,Female,White,75000,Some_College
Not_Married,38,Female,Black,0,Some_College
Married,43,Female,White,55000,High_School
Not_Married,24,Male,Black,0,Below_High_School
Married,32,Female,Other,0,High_School
Married,74,Female,Black,0,Some_College
Married,68,Female,White,45000,Some_College
Married,68,Female,White,30000,High_School
Married,26,Male,Other,62000,High_School
Not_Married,38,Male,White,40000,High_School
Married,67,Female,Other,10800,Below_High_School
Not_Married,19,Female,Asian,32000,High_School
Married,40,Male,White,55000,Some_College
Married,38,Male,Asian,376000,Above_Bachelor
Not_Married,27,Male,Other,25000,Below_High_School
Married,59,Male,White,92000,High_School
Married,70,Female,White,35580,Bachelor
Married,28,Female,White,65000,Bachelor
Married,59,Male,White,74800,Bachelor
Not_Married,18,Male,Other,0,High_School
Not_Married,20,Female,White,17100,High_School
Married,38,Female,White,80000,Above_Bachelor
Married,83,Female,White,359100,Some_College
Married,94,Male,White,42580,Some_College
Married,65,Female,White,15000,Some_College
Not_Married,24,Male,White,13200,High_School
Married,37,Female,White,5000,Some_College
Married,94,Male,Black,33310,Above_Bachelor
Not_Married,18,Male,White,1600,High_School
Married,35,Female,White,37000,Some_College
Married,73,Male,White,65200,Bachelor
Married,60,Female,Black,11000,High_School
Married,60,Male,White,160000,Above_Bachelor
Not_Married,64,Male,Black,10900,High_School
Not_Married,23,Female,White,73000,Bachelor
Married,36,Female,White,151700,Above_Bachelor
Not_Married,37,Male,White,110000,Bachelor
Married,62,Female,White,110,Bachelor
Married,73,Male,White,394500,Bachelor
Married,37,Female,White,43000,Above_Bachelor
Not_Married,32,Male,White,30000,Some_College
Not_Married,28,Male,White,30000,Some_College
Married,58,Female,Black,20000,High_School
Married,27,Female,White,52600,Above_Bachelor
Married,74,Male,White,21800,Some_College
Married,33,Male,White,12500,Bachelor
Not_Married,25,Male,White,92100,Bachelor
Married,24,Male,White,60000,Bachelor
Married,33,Female,White,2300,Bachelor
Married,51,Female,White,150000,High_School
Not_Married,34,Female,Black,49000,Above_Bachelor
Married,24,Female,Other,7100,Bachelor
Not_Married,35,Female,White,0,Bachelor
Married,48,Female,White,55000,Some_College
Married,61,Female,White,0,High_School
Married,94,Female,White,15100,High_School
Not_Married,57,Male,White,0,High_School
Married,66,Female,White,0,High_School
Not_Married,39,Male,Asian,87000,Bachelor
Married,31,Male,White,172800,Some_College
Not_Married,26,Female,Other,10800,Below_High_School
Married,55,Male,Black,0,High_School
Married,26,Female,White,76000,Bachelor
Married,70,Female,Other,4500,Some_College
Not_Married,25,Male,Asian,45000,Bachelor
Married,40,Female,Other,0,Below_High_School
Married,64,Female,White,0,Below_High_School
Married,74,Female,White,65000,Above_Bachelor
Married,71,Female,White,23000,Above_Bachelor
Married,43,Male,Other,125000,High_School
Not_Married,35,Female,White,155000,Bachelor
Married,87,Male,White,35500,High_School
Married,75,Female,White,6300,High_School
Married,46,Male,Other,94000,Bachelor
Married,63,Male,White,30000,High_School
Not_Married,41,Male,Asian,35000,Bachelor
Married,86,Male,White,38500,High_School
Not_Married,19,Male,White,29000,High_School
Not_Married,20,Male,Asian,0,Some_College
Married,67,Male,White,49400,High_School
Married,52,Male,White,137000,Bachelor
Married,52,Male,White,101000,Some_College
Married,43,Female,White,0,Above_Bachelor
Married,60,Female,White,33400,High_School
Married,47,Female,White,80000,Some_College
Married,73,Male,White,14600,High_School
Married,71,Female,White,21600,Bachelor
Not_Married,26,Female,White,47800,Above_Bachelor
Married,74,Male,White,57000,Above_Bachelor
Not_Married,17,Female,Other,0,Below_High_School
Married,38,Male,White,105000,Below_High_School
Married,84,Female,White,7900,High_School
Not_Married,18,Male,White,4800,High_School
Married,46,Female,Asian,0,Some_College
Married,67,Female,White,19200,High_School
Married,32,Male,Black,15800,High_School
Married,74,Female,White,24000,High_School
Not_Married,18,Male,White,1400,Below_High_School
Married,26,Female,Other,15400,High_School
Married,41,Female,White,0,Bachelor
Married,94,Female,White,0,High_School
Married,50,Female,Asian,78000,Above_Bachelor
Married,69,Female,Asian,166800,Above_Bachelor
