marital_status,age,gender,Race,Income,education_level
Married,62,Male,Asian,79098,Some_College
Married,47,Female,Other,99729,Above_Bachelor
Not_Married,54,Female,Asian,90202,High_School
Married,36,Male,Other,148401,Some_College
Married,98,Female,Black,115737,Bachelor
Married,69,Female,Black,66396,Above_Bachelor
Married,38,Male,Asian,14710,High_School
Not_Married,33,Female,Black,84662,High_School
Married,87,Male,White,56195,High_School
Not_Married,67,Female,Black,138577,Bachelor
Married,24,Female,White,137520,High_School
Not_Married,76,Male,American Indian,83508,Bachelor
Not_Married,72,Male,White,71012,Bachelor
Married,81,Male,Other,99150,High_School
Not_Married,37,Male,Asian,30462,High_School
Not_Married,50,Male,Black,11578,Bachelor
Married,78,Female,Asian,61263,Above_Bachelor
Married,75,Female,White,48218,Some_College
Not_Married,74,Male,Black,36074,Below_High_School
Not_Married,25,Female,White,35927,Above_Bachelor
Married,23,Male,American Indian,121248,Above_Bachelor
Not_Married,76,Female,Other,130425,Below_High_School
Married,49,Female,Black,80683,Bachelor
Not_Married,74,Female,White,12853,Some_College
Not_Married,56,Male,Other,80310,Below_High_School
Married,84,Male,Asian,143720,Above_Bachelor
Married,78,Male,Asian,100008,Some_College
Not_Married,81,Male,Black,40619,Bachelor
Married,30,Male,Other,124493,Below_High_School
Not_Married,75,Female,White,9028,Bachelor
Married,68,Female,Asian,53238,Bachelor
Married,49,Female,American Indian,35709,High_School
Not_Married,33,Male,American Indian,84166,Bachelor
Not_Married,53,Male,American Indian,104450,Above_Bachelor
Married,41,Male,White,113772,Below_High_School
Not_Married,61,Female,Asian,30429,Above_Bachelor
Married,65,Female,Asian,95342,Some_College
Not_Married,49,Male,American Indian,58997,Below_High_School
Not_Married,97,Male,Other,140332,Below_High_School
Not_Married,99,Male,Other,141166,High_School
Married,40,Female,Other,102154,Some_College
Not_Married,78,Male,American Indian,146491,Above_Bachelor
Not_Married,46,Male,Asian,84956,Bachelor
Married,33,Female,American Indian,47200,Below_High_School
Not_Married,70,Female,American Indian,78333,Some_College
Not_Married,30,Female,Black,144062,High_School
Married,21,Male,Other,64128,High_School
Not_Married,64,Female,White,4503,Bachelor
Not_Married,49,Male,Asian,77601,High_School
Not_Married,84,Female,Other,57369,Above_Bachelor
Not_Married,21,Female,White,126690,Some_College
Married,99,Female,Other,129862,Bachelor
Married,63,Male,Asian,125198,Above_Bachelor
Not_Married,31,Male,Black,85811,Above_Bachelor
Not_Married,74,Male,American Indian,98042,Some_College
Not_Married,60,Female,Black,89673,Below_High_School
Married,43,Female,American Indian,24620,Bachelor
Married,92,Female,Black,125633,High_School
Married,84,Male,Black,31620,Some_College
Not_Married,35,Female,White,93401,Bachelor
Not_Married,85,Male,Asian,15264,Below_High_School
Not_Married,25,Female,American Indian,40210,High_School
Married,79,Female,Black,127126,High_School
Married,77,Male,American Indian,48604,Some_College
Married,77,Female,Asian,124876,Below_High_School
Not_Married,53,Female,Asian,60820,Bachelor
Married,93,Male,Black,147452,Above_Bachelor
Not_Married,90,Female,Asian,42890,Some_College
Married,69,Male,American Indian,96957,Below_High_School
Married,58,Female,Asian,48927,High_School
Married,20,Female,Other,148008,Above_Bachelor
Not_Married,49,Female,American Indian,48775,Some_College
Married,27,Female,Other,114291,High_School
Married,67,Female,Asian,57462,High_School
Married,53,Male,Asian,120900,Bachelor
Not_Married,32,Male,White,91863,Bachelor
Married,71,Male,Other,143784,Bachelor
Not_Married,43,Male,Asian,142473,Some_College
Married,96,Male,Black,587,Above_Bachelor
Married,97,Male,White,40190,Some_College
Not_Married,78,Male,Other,141768,Above_Bachelor
Not_Married,84,Male,American Indian,100181,High_School
Married,28,Female,Black,95239,High_School
Not_Married,42,Male,Other,99444,High_School
Not_Married,19,Male,Black,84968,High_School
Not_Married,42,Female,Asian,105814,Below_High_School
Not_Married,28,Female,American Indian,99015,High_School
Not_Married,54,Female,Other,132664,Bachelor
Married,83,Male,Asian,84109,Below_High_School
Not_Married,31,Male,American Indian,17313,High_School
Not_Married,20,Male,Other,8085,Some_College
Married,86,Female,White,65537,High_School
Not_Married,45,Male,Asian,107471,Above_Bachelor
Not_Married,70,Male,Other,79085,Some_College
Not_Married,89,Male,Other,124916,Bachelor
Not_Married,45,Female,Other,34234,Some_College
Not_Married,68,Male,White,148358,Above_Bachelor
Not_Married,53,Female,White,90647,Above_Bachelor
Not_Married,23,Female,Other,112111,Bachelor
Married,99,Female,Other,35897,Above_Bachelor
Married,53,Male,Asian,147136,Above_Bachelor
Married,44,Male,Other,146602,Above_Bachelor
Married,60,Female,Asian,90129,Above_Bachelor
Married,66,Male,Other,61737,Some_College
Married,64,Female,American Indian,127796,Bachelor
Not_Married,95,Female,Asian,36272,Below_High_School
Married,47,Male,Black,61588,Bachelor
Not_Married,62,Female,White,62577,High_School
Married,89,Female,Other,130761,Above_Bachelor
Married,90,Female,American Indian,20488,Above_Bachelor
Not_Married,70,Male,Asian,42074,High_School
Married,93,Male,American Indian,74769,Bachelor
Not_Married,29,Female,Other,87488,Some_College
Not_Married,80,Female,American Indian,131731,High_School
Not_Married,27,Male,American Indian,82055,Below_High_School
Not_Married,55,Female,Asian,62326,Bachelor
Not_Married,18,Male,Black,106632,Above_Bachelor
Married,30,Male,American Indian,108494,Bachelor
Married,71,Female,American Indian,2480,Some_College
Not_Married,99,Male,American Indian,140651,Bachelor
Not_Married,78,Male,American Indian,113268,Below_High_School
Not_Married,55,Male,Other,140025,Above_Bachelor
Not_Married,37,Female,White,79923,Above_Bachelor
Married,63,Female,American Indian,108273,Bachelor
Not_Married,22,Female,Black,110428,Above_Bachelor
Married,90,Female,American Indian,96457,High_School
Not_Married,93,Male,American Indian,76249,Some_College
Married,42,Female,Asian,120721,Above_Bachelor
Married,44,Male,Other,108258,Below_High_School
Married,79,Male,White,141582,Some_College
Married,83,Female,American Indian,137491,Above_Bachelor
Not_Married,81,Female,White,138886,High_School
Married,23,Female,Other,53122,High_School
Not_Married,62,Male,Asian,85242,Bachelor
Married,63,Female,White,103020,High_School
Married,68,Female,White,118581,Some_College
Married,89,Female,White,45334,Some_College
Not_Married,81,Female,Other,67474,High_School
Married,51,Male,American Indian,125816,Bachelor
Not_Married,33,Male,White,76415,Some_College
Not_Married,49,Female,Asian,48516,Above_Bachelor
Married,37,Male,Asian,91574,Some_College
Not_Married,63,Female,Black,95407,Some_College
Married,91,Male,American Indian,120762,Some_College
Not_Married,71,Male,American Indian,25371,Above_Bachelor
Not_Married,58,Female,Other,30899,Above_Bachelor
Married,85,Female,White,139461,High_School
Married,60,Male,Other,28997,Some_College
Married,53,Male,Black,40505,Below_High_School
Married,18,Male,American Indian,60625,Bachelor
Not_Married,65,Male,American Indian,89842,Bachelor
Married,36,Male,Other,130233,High_School
Not_Married,69,Female,Asian,124135,Bachelor
Married,46,Female,White,100094,Above_Bachelor
Not_Married,56,Female,Other,91547,Some_College
Not_Married,79,Male,Asian,96213,Some_College
Married,89,Male,Other,38373,Some_College
Not_Married,84,Male,Other,29345,Below_High_School
Not_Married,24,Male,Other,135665,Bachelor
Not_Married,52,Male,White,36130,Above_Bachelor
Married,35,Male,Other,39870,Some_College
Married,46,Male,Other,142525,Some_College
Married,70,Male,American Indian,114179,Bachelor
Not_Married,18,Male,Asian,149379,Some_College
Married,36,Male,Black,74819,Bachelor
Not_Married,82,Male,Black,101415,Above_Bachelor
Married,95,Female,Other,20834,Bachelor
Not_Married,74,Female,American Indian,123034,Bachelor
Not_Married,27,Female,Black,48104,Above_Bachelor
Married,60,Male,Other,88297,Below_High_School
Not_Married,96,Male,White,146192,Above_Bachelor
Married,81,Female,Asian,48553,Some_College
Not_Married,72,Female,Asian,22993,Below_High_School
Married,29,Female,Asian,32678,Below_High_School
Not_Married,19,Male,American Indian,76709,Below_High_School
Not_Married,30,Male,Other,7361,High_School
Married,83,Female,American Indian,99483,Bachelor
Not_Married,61,Female,Other,104205,Some_College
Not_Married,22,Male,White,118129,Bachelor
Not_Married,31,Male,Asian,90051,High_School
Married,58,Male,White,31609,Below_High_School
Not_Married,40,Female,American Indian,77081,Bachelor
Married,69,Male,White,137117,Some_College
Married,34,Male,American Indian,132215,Below_High_School
Not_Married,72,Male,Black,82108,Bachelor
Married,74,Female,Other,7327,Some_College
Married,32,Male,Asian,76416,Some_College
Not_Married,83,Female,White,49540,High_School
Married,58,Female,Asian,99060,Below_High_School
Married,68,Male,White,9267,Below_High_School
Married,28,Male,Black,8209,Below_High_School
Not_Married,92,Male,White,44013,Some_College
Married,58,Male,Asian,58107,Below_High_School
Not_Married,96,Female,Other,20777,Below_High_School
Married,85,Female,American Indian,29236,Below_High_School
Married,94,Male,Black,111972,Bachelor
Married,76,Male,Black,55379,Below_High_School
Not_Married,41,Male,Black,78999,Below_High_School
Not_Married,39,Male,White,11499,High_School
Married,82,Female,White,109037,Some_College
Married,62,Female,Other,127915,Bachelor
Not_Married,69,Female,Asian,51643,Above_Bachelor
Not_Married,65,Male,Black,109236,High_School
Married,43,Female,Black,147584,Bachelor
Married,33,Female,American Indian,77206,High_School
Not_Married,32,Female,Asian,32051,Bachelor
Married,57,Female,White,47070,Bachelor
Not_Married,20,Male,Other,104543,Above_Bachelor
Not_Married,27,Male,Other,142085,Some_College
Married,49,Male,American Indian,130184,Bachelor
Married,22,Female,White,40015,Below_High_School
Married,97,Male,Black,5638,Bachelor
Not_Married,19,Male,Black,40207,Below_High_School
Married,56,Female,Asian,87969,Above_Bachelor
Not_Married,41,Female,American Indian,133086,Bachelor
Not_Married,73,Male,American Indian,61567,Bachelor
Not_Married,32,Male,Other,61457,Some_College
Married,25,Female,American Indian,76874,Bachelor
Not_Married,93,Female,Asian,30547,Below_High_School
Not_Married,51,Female,American Indian,40858,Below_High_School
Not_Married,64,Male,Other,113079,Below_High_School
Not_Married,23,Male,Asian,139505,Below_High_School
Not_Married,81,Male,American Indian,25835,Some_College
Married,24,Male,Other,82784,Bachelor
Not_Married,38,Female,Other,140875,Below_High_School
Not_Married,31,Male,Other,24988,Some_College
Not_Married,35,Female,Asian,85091,Bachelor
Married,50,Female,Asian,61107,Bachelor
Married,29,Male,Other,53945,Above_Bachelor
Married,92,Female,American Indian,104209,High_School
Married,93,Male,White,108803,Below_High_School
Not_Married,69,Female,White,143258,Below_High_School
Not_Married,95,Female,Asian,25815,Some_College
Married,59,Male,Asian,44802,Bachelor
Married,34,Male,American Indian,11457,Bachelor
Married,64,Female,Black,81204,Above_Bachelor
Married,87,Female,White,77048,Some_College
Married,74,Male,Asian,57014,Bachelor
Married,52,Male,Other,65756,High_School
Not_Married,98,Male,Asian,147898,Some_College
Married,65,Male,Other,56504,Some_College
Not_Married,30,Male,White,1382,High_School
Married,51,Female,American Indian,95473,Below_High_School
Not_Married,30,Male,Other,65743,High_School
Not_Married,93,Male,Asian,40235,Above_Bachelor
Married,65,Female,Black,50301,High_School
Not_Married,84,Male,Black,112380,Below_High_School
Not_Married,87,Female,Other,96324,Above_Bachelor
Not_Married,71,Male,Other,30455,Below_High_School
Married,49,Male,Other,60258,High_School
Not_Married,72,Female,American Indian,55512,Bachelor
Married,81,Male,American Indian,49893,High_School
Not_Married,77,Male,Asian,64479,Above_Bachelor
Married,42,Female,White,42969,High_School
Not_Married,76,Female,Other,20784,High_School
Not_Married,33,Male,White,9297,High_School
Not_Married,34,Male,American Indian,79013,Below_High_School
Not_Married,58,Male,Other,21639,Below_High_School
Not_Married,33,Female,American Indian,149814,Below_High_School
Married,49,Male,Black,33861,High_School
Married,67,Female,American Indian,57521,Bachelor
Not_Married,80,Male,Asian,141010,Bachelor
Not_Married,24,Female,Asian,76140,High_School
Not_Married,75,Male,American Indian,24011,Some_College
Married,43,Female,Black,75970,Bachelor
Not_Married,35,Female,Other,93659,Below_High_School
Married,67,Male,Black,103666,High_School
Not_Married,94,Female,American Indian,141583,Above_Bachelor
Married,87,Male,White,106902,Bachelor
Not_Married,20,Male,White,26750,Below_High_School
Not_Married,86,Female,Asian,42999,Above_Bachelor
Married,69,Male,Asian,148011,High_School
Married,79,Male,Asian,128946,Below_High_School
Married,63,Male,Black,63165,Above_Bachelor
Married,93,Female,Other,26550,Some_College
Married,99,Female,White,87292,Bachelor
Married,45,Male,White,95422,Bachelor
Not_Married,46,Female,White,58162,Above_Bachelor
Married,89,Male,American Indian,53845,Above_Bachelor
Married,88,Male,Other,72748,Bachelor
Married,44,Male,Other,25320,Above_Bachelor
Not_Married,41,Female,Black,19766,Bachelor
Married,45,Female,American Indian,128779,Below_High_School
Not_Married,96,Female,Black,105233,Bachelor
Not_Married,84,Female,Asian,71085,High_School
Not_Married,71,Male,Other,140066,High_School
Married,63,Male,American Indian,101186,Below_High_School
Married,80,Female,American Indian,99683,High_School
Married,46,Male,Asian,4365,Some_College
Married,33,Female,Other,4220,Bachelor
Married,58,Male,Other,5524,High_School
Not_Married,58,Female,Black,114257,Below_High_School
Married,100,Female,Other,130341,Some_College
Not_Married,98,Female,Other,111315,Below_High_School
Married,59,Female,White,117181,Above_Bachelor
Not_Married,76,Female,White,112551,Above_Bachelor
Not_Married,33,Male,White,79854,Below_High_School
Not_Married,40,Male,White,145572,Below_High_School
Not_Married,54,Female,American Indian,142402,Below_High_School
Married,73,Male,White,147561,Some_College
Married,73,Male,Asian,110383,Bachelor
Married,67,Male,Asian,120923,Bachelor
Married,23,Female,Black,48595,Above_Bachelor
Married,66,Male,Asian,54432,Below_High_School
Not_Married,71,Male,Asian,39205,High_School
Married,18,Male,Black,38107,Bachelor
Not_Married,64,Female,Black,10005,Bachelor
Not_Married,99,Male,Black,100400,High_School
Married,36,Female,American Indian,30879,High_School
Not_Married,21,Male,White,2727,Above_Bachelor
Not_Married,83,Male,White,148055,High_School
Not_Married,57,Female,Asian,27381,High_School
Not_Married,37,Female,White,76734,Above_Bachelor
Not_Married,87,Female,Asian,5539,High_School
Married,74,Female,Asian,89272,Some_College
Married,66,Female,White,61533,Some_College
Not_Married,23,Female,Asian,129698,Below_High_School
Married,81,Male,White,140853,High_School
Married,29,Female,White,109868,High_School
Married,38,Male,Asian,103300,Below_High_School
Not_Married,91,Female,Other,102987,Bachelor
Not_Married,53,Male,Other,59586,Bachelor
Not_Married,27,Male,Other,60111,Bachelor
Married,75,Male,American Indian,109761,Above_Bachelor
Married,85,Female,White,31983,High_School
Not_Married,67,Female,Asian,99775,Above_Bachelor
Married,61,Male,White,66114,Some_College
Not_Married,96,Female,Black,102664,Bachelor
Married,91,Male,Black,65098,Below_High_School
Not_Married,76,Female,American Indian,112445,Below_High_School
Not_Married,76,Male,Other,57388,Some_College
Married,24,Male,Black,82074,Bachelor
Married,80,Male,American Indian,88475,Bachelor
Married,56,Female,Other,102471,Above_Bachelor
Not_Married,36,Male,Asian,147816,Some_College
Married,44,Male,Asian,41295,Some_College
